X_2802002_Nizamabad_1890002_Nizamabad_Wheat	123.3
X_2802002_Nizamabad_1890002_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890003_Nizamabad_Wheat	92.05
X_2802002_Nizamabad_1890003_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890004_Nizamabad_Wheat	98.05
X_2802002_Nizamabad_1890004_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890005_Nizamabad_Wheat	107.35
X_2802002_Nizamabad_1890005_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890006_Nizamabad_Wheat	122.25
X_2802002_Nizamabad_1890006_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890007_Nizamabad_Wheat	9.55
X_2802002_Nizamabad_1890007_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890008_Nizamabad_Wheat	92.7
X_2802002_Nizamabad_1890008_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890009_Nizamabad_Wheat	99.85
X_2802002_Nizamabad_1890009_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890010_Nizamabad_Wheat	54.5
X_2802002_Nizamabad_1890010_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890011_Nizamabad_Wheat	98.3
X_2802002_Nizamabad_1890011_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890012_Nizamabad_Wheat	85.75
X_2802002_Nizamabad_1890012_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890013_Nizamabad_Wheat	55.65
X_2802002_Nizamabad_1890013_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890014_Nizamabad_Wheat	153.05
X_2802002_Nizamabad_1890014_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890015_Nizamabad_Wheat	177.85
X_2802002_Nizamabad_1890015_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890016_Nizamabad_Wheat	224.4
X_2802002_Nizamabad_1890016_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890017_Nizamabad_Wheat	142.6
X_2802002_Nizamabad_1890017_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890018_Nizamabad_Wheat	72.45
X_2802002_Nizamabad_1890018_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890019_Nizamabad_Wheat	131.9
